0.002067015811798397	1
0.0039024451473482855	1
0.005992144247600769	1
0.008087207982189365	1
0.010014266919655648	1
0.011998811461729555	1
0.013974145842945923	1
0.01602972273586389	1
0.01818835206402427	1
0.02027051517526963	1
0.022348457357179365	1
0.02432841090036954	1
0.02634381030619302	1
0.028363678656389765	1
0.030379231404318183	1
0.03253712509664638	1
0.03443597772952717	1
0.03654403969187896	1
0.03866335975347891	1
0.04079123315190689	1
0.0429226810608314	1
0.04495733852206135	1
0.04716778284271187	1
0.04932037601774473	1
0.05141697544078456	1
0.053584098186419044	1
0.055624768063695144	1
0.05773101874184674	1
0.0598487439207846	1
0.06206654721379717	1
0.06422722789873543	1
0.06622984648956302	1
0.06831755060407833	1
0.07032065420196	1
0.07244224173641045	1
0.0747768154661446	1
0.07693727470220052	1
0.07916751696129316	1
0.08127075519217587	1
0.08343278559996183	1
0.08551164760985186	1
0.08763659716771349	1
0.08975475016726164	1
0.09185715349203875	1
0.09408644673871203	1
0.09628330773564384	1
0.09851139337769187	1
0.10081698281938446	1
0.10314059397362849	1
0.10539303810218065	1
0.10766257813930984	2
0.10980765050866026	2
0.11206204821588026	2
0.11410592152610828	2
0.11647653768776672	2
0.11875117115445759	2
0.12090068469331972	2
0.12319474456067579	2
0.1255040245193398	2
0.12764440169794392	2
0.12996844536939675	2
0.13223961297203776	2
0.13445564957874986	2
0.13668523958875983	2
0.13894788880709874	2
0.1411447645993413	2
0.14351269075658715	2
0.14595666029603493	2
0.14831936688608977	2
0.15062301546339388	2
0.15283905857692523	2
0.15521523937705695	2
0.1575223843192938	2
0.15984919794679667	2
0.16218287010079058	2
0.16445048438973062	2
0.16666156381151045	2
0.16907126521715884	2
0.17158608507116901	2
0.17395822153715476	2
0.1764366637861636	2
0.17895303927780232	2
0.1814720478071353	2
0.18392562351223413	2
0.1862948345920457	2
0.18887421728890125	2
0.1912279339089355	2
0.19371341203693698	2
0.1961454484402609	2
0.19866174502522102	2
0.20109317889740977	2
0.20353610224488894	2
0.2060286906977881	2
0.20848030453564498	2
0.2109924050981168	2
0.21359822656292102	2
0.21605826269045492	2
0.21847102295901782	2
0.22093604010157156	2
0.223397973085922	2
0.22596326545779663	3
0.2283705883503836	3
0.23079089836971817	3
0.23331001089652947	3
0.23585936148244713	3
0.238445519261253	3
0.24097242618816017	3
0.24346643746451055	3
0.24598936162815524	3
0.24848015630858283	3
0.25105041176514453	3
0.2535795598326639	3
0.2562236404944389	3
0.2587453551800961	3
0.2613455807691736	3
0.2640180866982063	3
0.2664957756984303	3
0.2691330374853317	3
0.27176095373143017	3
0.27418892589803506	3
0.2770106574740236	3
0.2796114242543671	3
0.28232757266261965	3
0.28502341405622994	3
0.2876148747216018	3
0.2902640487115662	3
0.2929817261195913	3
0.2955314835745186	3
0.2983502750198812	3
0.30115491017073476	3
0.30383431481970014	3
0.30664344016503475	3
0.3094471178288923	3
0.31217205167900697	3
0.31501015342276323	3
0.3178323220890767	3
0.3204701873020194	3
0.3231125236445593	3
0.3259515842229883	3
0.32853690781481043	3
0.3313146886641814	3
0.3341592309894331	3
0.3369920833498391	3
0.3398112907606321	3
0.34265374929266784	3
0.34539438432464664	3
0.34835366415957947	3
0.351149469562586	3
0.3541242217146945	3
0.35720402726197004	3
0.3600944279077744	4
0.36290540204001187	4
0.36567082218465163	4
0.3686331937552283	4
0.37163947037864714	4
0.374603794856474	4
0.3775745250520112	4
0.3804947569996422	4
0.3833358109320915	4
0.3861519984695418	4
0.3890860598020961	4
0.39189588803168374	4
0.39482470643241196	4
0.39775442937608535	4
0.4007396046626643	4
0.40379364671149914	4
0.4067344545377816	4
0.4096844632707795	4
0.4125998853368543	4
0.4155778838746866	4
0.41875857967060565	4
0.42178709521619673	4
0.42483868225459653	4
0.4279344639696318	4
0.4309388072121817	4
0.434018846327206	4
0.43712842098366905	4
0.44013952828359265	4
0.4431957954126069	4
0.4463229072777366	4
0.44950439775767315	4
0.4527745297769111	4
0.4560064348438237	4
0.45915311538474796	4
0.46236832998603233	4
0.4654570632266848	4
0.46861771027412896	4
0.4717488554273324	4
0.4750600823824868	4
0.4780797973493025	4
0.48128127909769197	4
0.4844420509578663	4
0.48771846871390656	4
0.49091525236743866	4
0.49409016418482926	4
0.497271537842749	4
0.5006313062729865	4
0.5039441959115412	4
0.5072959519299514	4
0.5109293397273676	4
0.5142759239042952	5
0.517731348079669	5
0.5210184785482561	5
0.5243887757513203	5
0.5277969230684257	5
0.5312307041516418	5
0.5348723731077585	5
0.5382104493783388	5
0.5417307447512231	5
0.5452044708495029	5
0.5487825636343547	5
0.552313336877571	5
0.5560365462893342	5
